Region,Year,Age,Pop
Valle d'Aosta,2010,46,2136
Valle d'Aosta,2010,47,1982
Valle d'Aosta,2010,48,1990
Valle d'Aosta,2010,49,1805
Valle d'Aosta,2010,50,1896
Valle d'Aosta,2010,51,1747
Valle d'Aosta,2010,52,1735
Valle d'Aosta,2010,53,1715
Valle d'Aosta,2010,54,1679
Valle d'Aosta,2010,55,1681
Valle d'Aosta,2010,56,1647
Valle d'Aosta,2010,57,1562
Valle d'Aosta,2010,58,1623
Valle d'Aosta,2010,59,1646
Valle d'Aosta,2010,60,1694
Valle d'Aosta,2010,61,1767
Valle d'Aosta,2010,62,1624
Valle d'Aosta,2010,63,1573
Valle d'Aosta,2010,64,1272
Valle d'Aosta,2010,65,1355
Valle d'Aosta,2010,66,1397
Valle d'Aosta,2010,67,1462
Valle d'Aosta,2010,68,1468
Valle d'Aosta,2010,69,1515
Valle d'Aosta,2010,70,1460
Valle d'Aosta,2010,71,1444
Valle d'Aosta,2010,72,1268
Valle d'Aosta,2010,73,1202
Valle d'Aosta,2010,74,1167
Valle d'Aosta,2010,75,1102
Valle d'Aosta,2010,76,1089
Valle d'Aosta,2010,77,1053
Valle d'Aosta,2010,78,1064
Valle d'Aosta,2010,79,1060
Valle d'Aosta,2010,80,958
Valle d'Aosta,2010,81,895
Valle d'Aosta,2010,82,843
Valle d'Aosta,2010,83,788
Valle d'Aosta,2010,84,645
Valle d'Aosta,2010,85,583
Valle d'Aosta,2010,86,536
Valle d'Aosta,2010,87,520
Valle d'Aosta,2010,88,420
Valle d'Aosta,2010,89,364
Valle d'Aosta,2010,90,197
Valle d'Aosta,2010,91,149
Valle d'Aosta,2010,92,130
Valle d'Aosta,2010,93,102
Valle d'Aosta,2010,94,96
Valle d'Aosta,2010,95,87
Valle d'Aosta,2010,96,61
Valle d'Aosta,2010,97,43
Valle d'Aosta,2010,98,30
Valle d'Aosta,2010,99,16
Valle d'Aosta,2010,100,27
Valle d'Aosta,2010,Total,126957
Valle d'Aosta,2011,0,1216
Valle d'Aosta,2011,1,1274
Valle d'Aosta,2011,2,1237
Valle d'Aosta,2011,3,1235
Valle d'Aosta,2011,4,1261
Valle d'Aosta,2011,5,1165
Valle d'Aosta,2011,6,1165
Valle d'Aosta,2011,7,1182
Valle d'Aosta,2011,8,1127
Valle d'Aosta,2011,9,1188
Valle d'Aosta,2011,10,1217
Valle d'Aosta,2011,11,1178
Valle d'Aosta,2011,12,1124
Valle d'Aosta,2011,13,1059
Valle d'Aosta,2011,14,1158
Valle d'Aosta,2011,15,1059
Valle d'Aosta,2011,16,1049
Valle d'Aosta,2011,17,1043
Valle d'Aosta,2011,18,1104
Valle d'Aosta,2011,19,1081
Valle d'Aosta,2011,20,1141
Valle d'Aosta,2011,21,1097
Valle d'Aosta,2011,22,1179
Valle d'Aosta,2011,23,1170
Valle d'Aosta,2011,24,1205
Valle d'Aosta,2011,25,1215
Valle d'Aosta,2011,26,1258
Valle d'Aosta,2011,27,1340
Valle d'Aosta,2011,28,1366
Valle d'Aosta,2011,29,1266
Valle d'Aosta,2011,30,1457
Valle d'Aosta,2011,31,1435
Valle d'Aosta,2011,32,1744
Valle d'Aosta,2011,33,1670
Valle d'Aosta,2011,34,1771
Valle d'Aosta,2011,35,1889
Valle d'Aosta,2011,36,1995
Valle d'Aosta,2011,37,2010
Valle d'Aosta,2011,38,2061
Valle d'Aosta,2011,39,2115
Valle d'Aosta,2011,40,2106
Valle d'Aosta,2011,41,2250
Valle d'Aosta,2011,42,2160
Valle d'Aosta,2011,43,2185
Valle d'Aosta,2011,44,2228
Valle d'Aosta,2011,45,2185
Valle d'Aosta,2011,46,2330
Valle d'Aosta,2011,47,2143
Valle d'Aosta,2011,48,1980
Valle d'Aosta,2011,49,1982
Valle d'Aosta,2011,50,1803
Valle d'Aosta,2011,51,1897
Valle d'Aosta,2011,52,1741
Valle d'Aosta,2011,53,1723
Valle d'Aosta,2011,54,1710
Valle d'Aosta,2011,55,1696
Valle d'Aosta,2011,56,1682
Valle d'Aosta,2011,57,1639
Valle d'Aosta,2011,58,1567
Valle d'Aosta,2011,59,1612
Valle d'Aosta,2011,60,1636
Valle d'Aosta,2011,61,1693
Valle d'Aosta,2011,62,1754
Valle d'Aosta,2011,63,1616
Valle d'Aosta,2011,64,1576
Valle d'Aosta,2011,65,1244
Valle d'Aosta,2011,66,1341
Valle d'Aosta,2011,67,1379
Valle d'Aosta,2011,68,1440
Valle d'Aosta,2011,69,1457
Valle d'Aosta,2011,70,1483
Valle d'Aosta,2011,71,1433
Valle d'Aosta,2011,72,1410
Valle d'Aosta,2011,73,1245
Valle d'Aosta,2011,74,1181
Valle d'Aosta,2011,75,1136
Valle d'Aosta,2011,76,1065
Valle d'Aosta,2011,77,1060
Valle d'Aosta,2011,78,1011
Valle d'Aosta,2011,79,1035
Valle d'Aosta,2011,80,1027
Valle d'Aosta,2011,81,912
Valle d'Aosta,2011,82,851
Valle d'Aosta,2011,83,794
Valle d'Aosta,2011,84,732
Valle d'Aosta,2011,85,604
Valle d'Aosta,2011,86,538
Valle d'Aosta,2011,87,493
Valle d'Aosta,2011,88,454
Valle d'Aosta,2011,89,367
Valle d'Aosta,2011,90,315
Valle d'Aosta,2011,91,161
Valle d'Aosta,2011,92,123
Valle d'Aosta,2011,93,113
Valle d'Aosta,2011,94,79
Valle d'Aosta,2011,95,76
Valle d'Aosta,2011,96,69
Valle d'Aosta,2011,97,43
Valle d'Aosta,2011,98,32
Valle d'Aosta,2011,99,21
Valle d'Aosta,2011,100,29
Valle d'Aosta,2011,Total,127153
Valle d'Aosta,2012,0,1219
Valle d'Aosta,2012,1,1198
Valle d'Aosta,2012,2,1268
Valle d'Aosta,2012,3,1232
Valle d'Aosta,2012,4,1243
Valle d'Aosta,2012,5,1271
Valle d'Aosta,2012,6,1167
Valle d'Aosta,2012,7,1171
Valle d'Aosta,2012,8,1188
Valle d'Aosta,2012,9,1131
Valle d'Aosta,2012,10,1193
Valle d'Aosta,2012,11,1217
Valle d'Aosta,2012,12,1180
Valle d'Aosta,2012,13,1127
Valle d'Aosta,2012,14,1063
Valle d'Aosta,2012,15,1163
Valle d'Aosta,2012,16,1064
Valle d'Aosta,2012,17,1051
Valle d'Aosta,2012,18,1040
Valle d'Aosta,2012,19,1114
Valle d'Aosta,2012,20,1102
Valle d'Aosta,2012,21,1165
Valle d'Aosta,2012,22,1126
Valle d'Aosta,2012,23,1208
Valle d'Aosta,2012,24,1196
Valle d'Aosta,2012,25,1226
Valle d'Aosta,2012,26,1241
Valle d'Aosta,2012,27,1281
Valle d'Aosta,2012,28,1373
Valle d'Aosta,2012,29,1389
Valle d'Aosta,2012,30,1285
Valle d'Aosta,2012,31,1459
Valle d'Aosta,2012,32,1406
Valle d'Aosta,2012,33,1738
Valle d'Aosta,2012,34,1644
Valle d'Aosta,2012,35,1761
Valle d'Aosta,2012,36,1884
Valle d'Aosta,2012,37,1987
Valle d'Aosta,2012,38,2002
Valle d'Aosta,2012,39,2048
Valle d'Aosta,2012,40,2108
Valle d'Aosta,2012,41,2096
Valle d'Aosta,2012,42,2244
Valle d'Aosta,2012,43,2160
Valle d'Aosta,2012,44,2188
Valle d'Aosta,2012,45,2229
Valle d'Aosta,2012,46,2180
Valle d'Aosta,2012,47,2314
Valle d'Aosta,2012,48,2140
Valle d'Aosta,2012,49,1971
Valle d'Aosta,2012,50,1979
Valle d'Aosta,2012,51,1801
Valle d'Aosta,2012,52,1903
Valle d'Aosta,2012,53,1730
Valle d'Aosta,2012,54,1724
Valle d'Aosta,2012,55,1709
Valle d'Aosta,2012,56,1685
Valle d'Aosta,2012,57,1674
Valle d'Aosta,2012,58,1633
Valle d'Aosta,2012,59,1560
Valle d'Aosta,2012,60,1599
Valle d'Aosta,2012,61,1617
Valle d'Aosta,2012,62,1683
Valle d'Aosta,2012,63,1734
Valle d'Aosta,2012,64,1611
Valle d'Aosta,2012,65,1556
Valle d'Aosta,2012,66,1221
Valle d'Aosta,2012,67,1329
Valle d'Aosta,2012,68,1362
Valle d'Aosta,2012,69,1424
Valle d'Aosta,2012,70,1436
Valle d'Aosta,2012,71,1467
Valle d'Aosta,2012,72,1407
Valle d'Aosta,2012,73,1388
Valle d'Aosta,2012,74,1221
Valle d'Aosta,2012,75,1156
Valle d'Aosta,2012,76,1111
Valle d'Aosta,2012,77,1047
Valle d'Aosta,2012,78,1033
Valle d'Aosta,2012,79,975
Valle d'Aosta,2012,80,986
Valle d'Aosta,2012,81,983
Valle d'Aosta,2012,82,871
Valle d'Aosta,2012,83,800
Valle d'Aosta,2012,84,722
Valle d'Aosta,2012,85,670
Valle d'Aosta,2012,86,555
Valle d'Aosta,2012,87,474
Valle d'Aosta,2012,88,441
Valle d'Aosta,2012,89,402
Valle d'Aosta,2012,90,328
Valle d'Aosta,2012,91,257
Valle d'Aosta,2012,92,138
Valle d'Aosta,2012,93,101
Valle d'Aosta,2012,94,88
Valle d'Aosta,2012,95,64
Valle d'Aosta,2012,96,60
Valle d'Aosta,2012,97,58
Valle d'Aosta,2012,98,29
Valle d'Aosta,2012,99,20
Valle d'Aosta,2012,100,32
Valle d'Aosta,2012,Total,127305
Valle d'Aosta,2013,0,1177
Valle d'Aosta,2013,1,1211
Valle d'Aosta,2013,2,1200
Valle d'Aosta,2013,3,1269
Valle d'Aosta,2013,4,1234
Valle d'Aosta,2013,5,1253
Valle d'Aosta,2013,6,1264
Valle d'Aosta,2013,7,1168
Valle d'Aosta,2013,8,1169
Valle d'Aosta,2013,9,1193
Valle d'Aosta,2013,10,1145
Valle d'Aosta,2013,11,1197
Valle d'Aosta,2013,12,1221
Valle d'Aosta,2013,13,1178
Valle d'Aosta,2013,14,1127
Valle d'Aosta,2013,15,1065
Valle d'Aosta,2013,16,1158
Valle d'Aosta,2013,17,1068
Valle d'Aosta,2013,18,1065
Valle d'Aosta,2013,19,1065
Valle d'Aosta,2013,20,1139
Valle d'Aosta,2013,21,1130
Valle d'Aosta,2013,22,1188
Valle d'Aosta,2013,23,1170
Valle d'Aosta,2013,24,1245
Valle d'Aosta,2013,25,1228
Valle d'Aosta,2013,26,1268
Valle d'Aosta,2013,27,1287
Valle d'Aosta,2013,28,1313
Valle d'Aosta,2013,29,1392
Valle d'Aosta,2013,30,1412
Valle d'Aosta,2013,31,1310
Valle d'Aosta,2013,32,1481
Valle d'Aosta,2013,33,1411
Valle d'Aosta,2013,34,1743
Valle d'Aosta,2013,35,1640
Valle d'Aosta,2013,36,1787
Valle d'Aosta,2013,37,1890
Valle d'Aosta,2013,38,1984
Valle d'Aosta,2013,39,2011
Valle d'Aosta,2013,40,2057
Valle d'Aosta,2013,41,2120
Valle d'Aosta,2013,42,2107
Valle d'Aosta,2013,43,2246
Valle d'Aosta,2013,44,2180
Valle d'Aosta,2013,45,2200
Valle d'Aosta,2013,46,2231
Valle d'Aosta,2013,47,2180
Valle d'Aosta,2013,48,2315
Valle d'Aosta,2013,49,2152
Valle d'Aosta,2013,50,1971
Valle d'Aosta,2013,51,1981
Valle d'Aosta,2013,52,1810
Valle d'Aosta,2013,53,1903
Valle d'Aosta,2013,54,1723
Valle d'Aosta,2013,55,1736
Valle d'Aosta,2013,56,1708
Valle d'Aosta,2013,57,1691
Valle d'Aosta,2013,58,1675
Valle d'Aosta,2013,59,1631
Valle d'Aosta,2013,60,1565
Valle d'Aosta,2013,61,1584
Valle d'Aosta,2013,62,1607
Valle d'Aosta,2013,63,1669
Valle d'Aosta,2013,64,1728
Valle d'Aosta,2013,65,1602
Valle d'Aosta,2013,66,1547
Valle d'Aosta,2013,67,1196
Valle d'Aosta,2013,68,1317
Valle d'Aosta,2013,69,1349
Valle d'Aosta,2013,70,1403
Valle d'Aosta,2013,71,1416
Valle d'Aosta,2013,72,1445
Valle d'Aosta,2013,73,1374
Valle d'Aosta,2013,74,1371
Valle d'Aosta,2013,75,1197
Valle d'Aosta,2013,76,1120
Valle d'Aosta,2013,77,1079
Valle d'Aosta,2013,78,1017
Valle d'Aosta,2013,79,1002
Valle d'Aosta,2013,80,936
Valle d'Aosta,2013,81,941
Valle d'Aosta,2013,82,937
Valle d'Aosta,2013,83,827
Valle d'Aosta,2013,84,763
Valle d'Aosta,2013,85,679
Valle d'Aosta,2013,86,618
Valle d'Aosta,2013,87,508
Valle d'Aosta,2013,88,419
Valle d'Aosta,2013,89,370
Valle d'Aosta,2013,90,352
Valle d'Aosta,2013,91,280
Valle d'Aosta,2013,92,207
Valle d'Aosta,2013,93,119
Valle d'Aosta,2013,94,84
Valle d'Aosta,2013,95,66
Valle d'Aosta,2013,96,47
Valle d'Aosta,2013,97,43
Valle d'Aosta,2013,98,42
Valle d'Aosta,2013,99,18
Valle d'Aosta,2013,100,34
Valle d'Aosta,2013,Total,127951
Valle d'Aosta,2014,0,1054
Valle d'Aosta,2014,1,1171
Valle d'Aosta,2014,2,1210
Valle d'Aosta,2014,3,1194
Valle d'Aosta,2014,4,1273
Valle d'Aosta,2014,5,1236
Valle d'Aosta,2014,6,1247
Valle d'Aosta,2014,7,1249
Valle d'Aosta,2014,8,1164
Valle d'Aosta,2014,9,1173
Valle d'Aosta,2014,10,1199
Valle d'Aosta,2014,11,1147
Valle d'Aosta,2014,12,1199
Valle d'Aosta,2014,13,1226
Valle d'Aosta,2014,14,1186
Valle d'Aosta,2014,15,1134
Valle d'Aosta,2014,16,1074
Valle d'Aosta,2014,17,1165
Valle d'Aosta,2014,18,1075
Valle d'Aosta,2014,19,1067
Valle d'Aosta,2014,20,1089
Valle d'Aosta,2014,21,1165
Valle d'Aosta,2014,22,1150
Valle d'Aosta,2014,23,1209
Valle d'Aosta,2014,24,1206
Valle d'Aosta,2014,25,1285
Valle d'Aosta,2014,26,1274
Valle d'Aosta,2014,27,1291
Valle d'Aosta,2014,28,1310
Valle d'Aosta,2014,29,1344
Valle d'Aosta,2014,30,1398
Valle d'Aosta,2014,31,1425
Valle d'Aosta,2014,32,1326
Valle d'Aosta,2014,33,1490
Valle d'Aosta,2014,34,1427
Valle d'Aosta,2014,35,1740
Valle d'Aosta,2014,36,1637
Valle d'Aosta,2014,37,1784
Valle d'Aosta,2014,38,1899
Valle d'Aosta,2014,39,2005
Valle d'Aosta,2014,40,2018
Valle d'Aosta,2014,41,2051
Valle d'Aosta,2014,42,2143
Valle d'Aosta,2014,43,2098
Valle d'Aosta,2014,44,2256
Valle d'Aosta,2014,45,2181
Valle d'Aosta,2014,46,2211
Valle d'Aosta,2014,47,2239
Valle d'Aosta,2014,48,2183
Valle d'Aosta,2014,49,2319
Valle d'Aosta,2014,50,2158
Valle d'Aosta,2014,51,1954
Valle d'Aosta,2014,52,1977
Valle d'Aosta,2014,53,1809
Valle d'Aosta,2014,54,1909
Valle d'Aosta,2014,55,1721
Valle d'Aosta,2014,56,1731
Valle d'Aosta,2014,57,1698
Valle d'Aosta,2014,58,1690
Valle d'Aosta,2014,59,1672
Valle d'Aosta,2014,60,1623
Valle d'Aosta,2014,61,1560
Valle d'Aosta,2014,62,1574
Valle d'Aosta,2014,63,1598
Valle d'Aosta,2014,64,1651
Valle d'Aosta,2014,65,1711
Valle d'Aosta,2014,66,1603
Valle d'Aosta,2014,67,1532
Valle d'Aosta,2014,68,1185
Valle d'Aosta,2014,69,1279
Valle d'Aosta,2014,70,1343
Valle d'Aosta,2014,71,1380
Valle d'Aosta,2014,72,1388
Valle d'Aosta,2014,73,1436
Valle d'Aosta,2014,74,1344
Valle d'Aosta,2014,75,1348
Valle d'Aosta,2014,76,1169
Valle d'Aosta,2014,77,1089
Valle d'Aosta,2014,78,1046
Valle d'Aosta,2014,79,967
Valle d'Aosta,2014,80,970
Valle d'Aosta,2014,81,890
Valle d'Aosta,2014,82,887
Valle d'Aosta,2014,83,895
Valle d'Aosta,2014,84,773
Valle d'Aosta,2014,85,707
Valle d'Aosta,2014,86,624
Valle d'Aosta,2014,87,563
Valle d'Aosta,2014,88,456
Valle d'Aosta,2014,89,362
Valle d'Aosta,2014,90,323
Valle d'Aosta,2014,91,310
Valle d'Aosta,2014,92,241
Valle d'Aosta,2014,93,166
Valle d'Aosta,2014,94,98
Valle d'Aosta,2014,95,65
Valle d'Aosta,2014,96,47
Valle d'Aosta,2014,97,35
Valle d'Aosta,2014,98,32
Valle d'Aosta,2014,99,28
Valle d'Aosta,2014,100,32
Valle d'Aosta,2014,Total,128245
Valle d'Aosta,2015,0,1107
Valle d'Aosta,2015,1,1060
Valle d'Aosta,2015,2,1173
Valle d'Aosta,2015,3,1210
Valle d'Aosta,2015,4,1188
Valle d'Aosta,2015,5,1258
Valle d'Aosta,2015,6,1231
Valle d'Aosta,2015,7,1247
Valle d'Aosta,2015,8,1235
Valle d'Aosta,2015,9,1167
Valle d'Aosta,2015,10,1179
Valle d'Aosta,2015,11,1196
Valle d'Aosta,2015,12,1150
Valle d'Aosta,2015,13,1193
Valle d'Aosta,2015,14,1228
Valle d'Aosta,2015,15,1180
Valle d'Aosta,2015,16,1138
Valle d'Aosta,2015,17,1072
Valle d'Aosta,2015,18,1155
Valle d'Aosta,2015,19,1092
Valle d'Aosta,2015,20,1069
Valle d'Aosta,2015,21,1100
Valle d'Aosta,2015,22,1158
Valle d'Aosta,2015,23,1161
Valle d'Aosta,2015,24,1228
Valle d'Aosta,2015,25,1221
Valle d'Aosta,2015,26,1289
Valle d'Aosta,2015,27,1280
Valle d'Aosta,2015,28,1272
Valle d'Aosta,2015,29,1316
Valle d'Aosta,2015,30,1331
Valle d'Aosta,2015,31,1393
Valle d'Aosta,2015,32,1426
Valle d'Aosta,2015,33,1328
Valle d'Aosta,2015,34,1476
Valle d'Aosta,2015,35,1444
Valle d'Aosta,2015,36,1722
Valle d'Aosta,2015,37,1629
Valle d'Aosta,2015,38,1768
Valle d'Aosta,2015,39,1876
Valle d'Aosta,2015,40,1999
Valle d'Aosta,2015,41,2020
Valle d'Aosta,2015,42,2043
Valle d'Aosta,2015,43,2122
Valle d'Aosta,2015,44,2099
Valle d'Aosta,2015,45,2240
Valle d'Aosta,2015,46,2167
Valle d'Aosta,2015,47,2222
Valle d'Aosta,2015,48,2232
Valle d'Aosta,2015,49,2185
Valle d'Aosta,2015,50,2311
Valle d'Aosta,2015,51,2145
Valle d'Aosta,2015,52,1946
Valle d'Aosta,2015,53,1970
Valle d'Aosta,2015,54,1803
Valle d'Aosta,2015,55,1900
Valle d'Aosta,2015,56,1711
Valle d'Aosta,2015,57,1720
Valle d'Aosta,2015,58,1688
Valle d'Aosta,2015,59,1674
Valle d'Aosta,2015,60,1664
Valle d'Aosta,2015,61,1623
Valle d'Aosta,2015,62,1544
Valle d'Aosta,2015,63,1560
Valle d'Aosta,2015,64,1576
Valle d'Aosta,2015,65,1631
Valle d'Aosta,2015,66,1684
Valle d'Aosta,2015,67,1591
Valle d'Aosta,2015,68,1523
Valle d'Aosta,2015,69,1165
Valle d'Aosta,2015,70,1267
Valle d'Aosta,2015,71,1327
Valle d'Aosta,2015,72,1362
Valle d'Aosta,2015,73,1359
Valle d'Aosta,2015,74,1400
Valle d'Aosta,2015,75,1328
Valle d'Aosta,2015,76,1317
Valle d'Aosta,2015,77,1132
Valle d'Aosta,2015,78,1055
Valle d'Aosta,2015,79,1023
Valle d'Aosta,2015,80,939
Valle d'Aosta,2015,81,937
Valle d'Aosta,2015,82,846
Valle d'Aosta,2015,83,855
Valle d'Aosta,2015,84,848
Valle d'Aosta,2015,85,707
Valle d'Aosta,2015,86,654
Valle d'Aosta,2015,87,563
Valle d'Aosta,2015,88,508
Valle d'Aosta,2015,89,408
Valle d'Aosta,2015,90,309
Valle d'Aosta,2015,91,269
Valle d'Aosta,2015,92,261
Valle d'Aosta,2015,93,215
Valle d'Aosta,2015,94,127
Valle d'Aosta,2015,95,76
Valle d'Aosta,2015,96,50
Valle d'Aosta,2015,97,38
Valle d'Aosta,2015,98,27
Valle d'Aosta,2015,99,21
Valle d'Aosta,2015,100,40
Valle d'Aosta,2015,Total,127972
Valle d'Aosta,2016,0,977
Valle d'Aosta,2016,1,1099
Valle d'Aosta,2016,2,1051
Valle d'Aosta,2016,3,1145
Valle d'Aosta,2016,4,1202
Valle d'Aosta,2016,5,1175
Valle d'Aosta,2016,6,1242
Valle d'Aosta,2016,7,1231
Valle d'Aosta,2016,8,1238
Valle d'Aosta,2016,9,1236
Valle d'Aosta,2016,10,1158
Valle d'Aosta,2016,11,1171
Valle d'Aosta,2016,12,1187
Valle d'Aosta,2016,13,1140
Valle d'Aosta,2016,14,1186
Valle d'Aosta,2016,15,1213
Valle d'Aosta,2016,16,1185
Valle d'Aosta,2016,17,1142
Valle d'Aosta,2016,18,1069
Valle d'Aosta,2016,19,1168
Valle d'Aosta,2016,20,1109
Valle d'Aosta,2016,21,1077
Valle d'Aosta,2016,22,1099
Valle d'Aosta,2016,23,1181
Valle d'Aosta,2016,24,1161
Valle d'Aosta,2016,25,1222
Valle d'Aosta,2016,26,1209
Valle d'Aosta,2016,27,1280
Valle d'Aosta,2016,28,1248
Valle d'Aosta,2016,29,1256
Valle d'Aosta,2016,30,1312
Valle d'Aosta,2016,31,1329
Valle d'Aosta,2016,32,1393
Valle d'Aosta,2016,33,1414
Valle d'Aosta,2016,34,1326
Valle d'Aosta,2016,35,1455
Valle d'Aosta,2016,36,1441
Valle d'Aosta,2016,37,1705
Valle d'Aosta,2016,38,1624
Valle d'Aosta,2016,39,1769
Valle d'Aosta,2016,40,1860
Valle d'Aosta,2016,41,1981
Valle d'Aosta,2016,42,2011
Valle d'Aosta,2016,43,2029
Valle d'Aosta,2016,44,2106
Valle d'Aosta,2016,45,2099
Valle d'Aosta,2016,46,2213
Valle d'Aosta,2016,47,2144
Valle d'Aosta,2016,48,2201
Valle d'Aosta,2016,49,2236
Valle d'Aosta,2016,50,2185
Valle d'Aosta,2016,51,2298
Valle d'Aosta,2016,52,2130
Valle d'Aosta,2016,53,1935
Valle d'Aosta,2016,54,1953
Valle d'Aosta,2016,55,1793
Valle d'Aosta,2016,56,1879
Valle d'Aosta,2016,57,1699
Valle d'Aosta,2016,58,1706
Valle d'Aosta,2016,59,1670
Valle d'Aosta,2016,60,1663
Valle d'Aosta,2016,61,1643
Valle d'Aosta,2016,62,1616
Valle d'Aosta,2016,63,1527
Valle d'Aosta,2016,64,1545
Valle d'Aosta,2016,65,1563
Valle d'Aosta,2016,66,1612
Valle d'Aosta,2016,67,1663
Valle d'Aosta,2016,68,1576
Valle d'Aosta,2016,69,1495
Valle d'Aosta,2016,70,1153
Valle d'Aosta,2016,71,1237
Valle d'Aosta,2016,72,1307
Valle d'Aosta,2016,73,1333
Valle d'Aosta,2016,74,1317
Valle d'Aosta,2016,75,1373
Valle d'Aosta,2016,76,1291
Valle d'Aosta,2016,77,1286
Valle d'Aosta,2016,78,1091
Valle d'Aosta,2016,79,1025
Valle d'Aosta,2016,80,981
Valle d'Aosta,2016,81,899
Valle d'Aosta,2016,82,882
Valle d'Aosta,2016,83,793
Valle d'Aosta,2016,84,786
Valle d'Aosta,2016,85,787
Valle d'Aosta,2016,86,635
Valle d'Aosta,2016,87,587
Valle d'Aosta,2016,88,506
Valle d'Aosta,2016,89,440
Valle d'Aosta,2016,90,357
Valle d'Aosta,2016,91,257
Valle d'Aosta,2016,92,217
Valle d'Aosta,2016,93,196
Valle d'Aosta,2016,94,169
Valle d'Aosta,2016,95,95
Valle d'Aosta,2016,96,57
Valle d'Aosta,2016,97,32
Valle d'Aosta,2016,98,27
Valle d'Aosta,2016,99,21
Valle d'Aosta,2016,100,37
Valle d'Aosta,2016,Total,127030
Valle d'Aosta,2017,0,949
Valle d'Aosta,2017,1,976
Valle d'Aosta,2017,2,1078
Valle d'Aosta,2017,3,1052
Valle d'Aosta,2017,4,1139
Valle d'Aosta,2017,5,1204
Valle d'Aosta,2017,6,1164
Valle d'Aosta,2017,7,1252
Valle d'Aosta,2017,8,1227
Valle d'Aosta,2017,9,1235
Valle d'Aosta,2017,10,1230
Valle d'Aosta,2017,11,1157
Valle d'Aosta,2017,12,1173
Valle d'Aosta,2017,13,1187
Valle d'Aosta,2017,14,1137
Valle d'Aosta,2017,15,1180
Valle d'Aosta,2017,16,1218
Valle d'Aosta,2017,17,1186
Valle d'Aosta,2017,18,1164
Valle d'Aosta,2017,19,1095
Valle d'Aosta,2017,20,1196
Valle d'Aosta,2017,21,1129
Valle d'Aosta,2017,22,1102
Valle d'Aosta,2017,23,1125
Valle d'Aosta,2017,24,1202
Valle d'Aosta,2017,25,1168
Valle d'Aosta,2017,26,1245
Valle d'Aosta,2017,27,1214
Valle d'Aosta,2017,28,1286
Valle d'Aosta,2017,29,1244
Valle d'Aosta,2017,30,1256
Valle d'Aosta,2017,31,1294
Valle d'Aosta,2017,32,1302
Valle d'Aosta,2017,33,1393
Valle d'Aosta,2017,34,1402
Valle d'Aosta,2017,35,1338
Valle d'Aosta,2017,36,1469
Valle d'Aosta,2017,37,1439
Valle d'Aosta,2017,38,1692
Valle d'Aosta,2017,39,1637
Valle d'Aosta,2017,40,1761
Valle d'Aosta,2017,41,1862
Valle d'Aosta,2017,42,1974
Valle d'Aosta,2017,43,2002
Valle d'Aosta,2017,44,2033
Valle d'Aosta,2017,45,2101
Valle d'Aosta,2017,46,2079
Valle d'Aosta,2017,47,2215
Valle d'Aosta,2017,48,2135
Valle d'Aosta,2017,49,2195
Valle d'Aosta,2017,50,2229
Valle d'Aosta,2017,51,2177
Valle d'Aosta,2017,52,2293
Valle d'Aosta,2017,53,2119
Valle d'Aosta,2017,54,1929
Valle d'Aosta,2017,55,1942
Valle d'Aosta,2017,56,1783
Valle d'Aosta,2017,57,1872
Valle d'Aosta,2017,58,1680
Valle d'Aosta,2017,59,1689
Valle d'Aosta,2017,60,1660
Valle d'Aosta,2017,61,1656
Valle d'Aosta,2017,62,1630
Valle d'Aosta,2017,63,1597
Valle d'Aosta,2017,64,1525
Valle d'Aosta,2017,65,1540
Valle d'Aosta,2017,66,1554
Valle d'Aosta,2017,67,1601
Valle d'Aosta,2017,68,1639
Valle d'Aosta,2017,69,1555
Valle d'Aosta,2017,70,1487
Valle d'Aosta,2017,71,1132
Valle d'Aosta,2017,72,1219
Valle d'Aosta,2017,73,1282
Valle d'Aosta,2017,74,1308
Valle d'Aosta,2017,75,1283
Valle d'Aosta,2017,76,1326
Valle d'Aosta,2017,77,1266
Valle d'Aosta,2017,78,1255
Valle d'Aosta,2017,79,1061
Valle d'Aosta,2017,80,990
Valle d'Aosta,2017,81,938
Valle d'Aosta,2017,82,850
Valle d'Aosta,2017,83,837
Valle d'Aosta,2017,84,748
Valle d'Aosta,2017,85,713
Valle d'Aosta,2017,86,722
Valle d'Aosta,2017,87,581
Valle d'Aosta,2017,88,518
Valle d'Aosta,2017,89,441
Valle d'Aosta,2017,90,377
Valle d'Aosta,2017,91,300
Valle d'Aosta,2017,92,214
Valle d'Aosta,2017,93,173
Valle d'Aosta,2017,94,169
Valle d'Aosta,2017,95,131
Valle d'Aosta,2017,96,76
Valle d'Aosta,2017,97,42
Valle d'Aosta,2017,98,22
Valle d'Aosta,2017,99,17
Valle d'Aosta,2017,100,36
Valle d'Aosta,2017,Total,126677
Valle d'Aosta,2018,0,899
Valle d'Aosta,2018,1,963
Valle d'Aosta,2018,2,982
Valle d'Aosta,2018,3,1067
Valle d'Aosta,2018,4,1044
Valle d'Aosta,2018,5,1136
Valle d'Aosta,2018,6,1192
Valle d'Aosta,2018,7,1158
Valle d'Aosta,2018,8,1243
Valle d'Aosta,2018,9,1222
Valle d'Aosta,2018,10,1218
Valle d'Aosta,2018,11,1230
Valle d'Aosta,2018,12,1152
Valle d'Aosta,2018,13,1170
Valle d'Aosta,2018,14,1189
Valle d'Aosta,2018,15,1121
